latitude,longitude,category,name
38.77782584596868,-9.144296465332241,school,Escola Básica Pintor Almada Negreiros
38.78013720631172,-9.159207381309878,school,Escola Básica Eurico Gonçalves
38.77077304877028,-9.162518751698776,school,Escola Básica Quinta dos Frades
38.76934891498362,-9.163273446126954,school,Escola Básica Professor Lindley Cintra
38.75973257309931,-9.171425159353747,school,Escola Básica n.º 1 de Telheiras
38.75543208083793,-9.173626118120898,school,Escola Básica de Laranjeiras
38.73284108353928,-9.162384896997317,school,Escola Básica Mestre Querubim Lapa
38.74090668083391,-9.171759310769673,school,Escola Básica Frei Luís de Sousa
38.7459395165798,-9.17793768190538,school,Escola Básica António Nobre
38.72007615572174,-9.16770380995314,school,Escola Básica de Santo Condestável
38.70369252731774,-9.185359102909727,school,Escola Básica de Santo Amaro
38.76597136221548,-9.182118516193569,school,Escola básica Prista Monteiro
38.76774329021146,-9.192343317023425,school,Escola Básica Professora Aida Vieira
38.75007841968346,-9.209581521914368,school,Escola Básica Professor José Salvado Sampaio
38.70310272794451,-9.194999609920298,school,Escola Básica Alexandre Herculano
38.75924581155563,-9.098153427234838,school,Externato João XXIII
38.75205967309926,-9.103186806826676,school,Colégio Cesário Verde
38.759346734654834,-9.164781133544043,school,Colégio Mira Rio
38.74223585296606,-9.197145913527002,school,Ajuda de Berço
38.717143272974674,-9.159795900824447,school,Escola de Hotelaria e Turismo de Lisboa
38.71667645710053,-9.1589523836966,school,Escola Secundária Pedro Nunes
38.7796915920885,-9.114783015824308,school,Externato São Miguel Arcanjo
38.79010778086169,-9.165200683475538,school,Escola Básica de Olival Basto
38.747634131404155,-9.143634199053576,school,Colégio Eduardo Claparède
38.71253888169486,-9.211649646885832,school,Colégio Helen Keller
38.778195535161764,-9.104814848376424,school,Escola Básica Dr. Catela Gomes
38.759202175493,-9.173704499508057,school,Escola Básica de São Vicente/Telheiras
38.74285286779016,-9.175682727056016,school,Centro Protocolar de Formação Profissional para o Setor da Justiça
38.71029624967536,-9.2163781016954,school,Externato de São José
38.74215760113571,-9.180833440253597,school,Instituto dos Pupilos do Exército
38.719160887861406,-9.141914180152712,school,Escola Básica de São José
38.79238684555231,-9.143060286649115,school,Escola Secundária de Camarate
38.747359204380125,-9.210980283176355,school,Escola Básica de Águas Livres
38.77584750314571,-9.155302574950005,school,Escola Básica Dr. Nuno Cordeiro Ferreira
38.761312092327934,-9.205356176464193,school,Escola Básica Orlando Gonçalves
38.77288743834765,-9.19025580953757,school,Escola Básica da Serra da Luz
38.767938854008094,-9.163195964254793,school,Cooperativa de Ensino Especial e Solidariedade Social
38.76137391051498,-9.180879141125246,school,Escola Secundária Vergílio Ferreira
38.69938920742147,-9.210698479187503,school,"Cooperativa ""A Torre"""
38.76779636697766,-9.194016064429057,school,Escola Básica do Bairro Padre Cruz
38.77793292205637,-9.094398477875123,school,Creche Ilha dos Amores
38.75626875003739,-9.10760562673006,school,United Lisbon International School
38.72229874020277,-9.143525166731068,school,Escola Básica Luísa Ducla Soares
38.77021573853933,-9.107835347014117,school,Escola Secundária António Damásio
38.78819858852316,-9.105914268822453,school,Escola Secundária de Sacavém
38.721998037719175,-9.153037883216681,school,Escola Santa Isabel
38.708403886846035,-9.21605085807457,school,PaRK International School
38.70005995331178,-9.222550934899079,school,"Colégio ""As Descobertas"""
38.696270423903194,-9.217760254277426,school,Academia Ten
38.742410258366576,-9.197173560021898,school,"Externato Infantil e Primário ""O Beiral"""
38.70800706165414,-9.207261270523265,school,"Externato ""As Descobertas"""
38.730581160265,-9.171976618585797,school,Externato Educação Popular
38.718847537036744,-9.166791303547846,school,Redbridge School
38.778366132177155,-9.126231803287839,school,Externato Marcelino Champagnat
